,endereço,telefone,avaliação,link_maps,user_ratings_total,coordenadas,nome
485,"R. Pres. Nereu, 568 - Centro, Ituporanga - SC, 88400-000, Brazil",(47) 3533-2090,4.9,https://maps.google.com/?cid=4997937712125128387,24.0,"{'lat': -27.4204346, 'lng': -49.60193710000001}",Kg Pneus Autocenter
486,"Rod. BR 470, 13901, Km 148 - Pamplona, SC, 89164-300, Brazil",(47) 3525-0066,5.0,https://maps.google.com/?cid=8642814406854021366,1.0,"{'lat': -27.239052, 'lng': -49.683271}",DVA Pneus - Truck Center - Michelin - Rio do Sul
487,"R. Frontino Vieira de Souza, 220, Bom Retiro - SC, 88680-000, Brazil",(49) 99913-1644,5.0,https://maps.google.com/?cid=15391370103392475843,1.0,"{'lat': -27.7977441, 'lng': -49.4878042}",Lavação Tio Dera
488,"R. Lauro Müler, 27 - Budag, Rio do Sul - SC, 89160-000, Brazil",(47) 3521-3089,4.8,https://maps.google.com/?cid=16349117962512822445,31.0,"{'lat': -27.2229909, 'lng': -49.6513867}",Ag Pneus - Rio Do Sul - Revenda Michelin
489,"R. Dom Pedro II, 985 - Canoas, Rio do Sul - SC, 89160-000, Brazil",(47) 3525-3081,4.6,https://maps.google.com/?cid=4079781456049254459,169.0,"{'lat': -27.221589, 'lng': -49.658075}",SCA Tires and Wheels
490,"R. Daniel Petri, 326, Antônio Carlos - SC, 88180-000, Brazil",(48) 3272-0305,4.6,https://maps.google.com/?cid=997403760719031235,19.0,"{'lat': -27.5154116, 'lng': -48.76728689999999}",JV Pneus
491,"R. Francisco Carvalho, 56 - Canoas, Rio do Sul - SC, 89160-000, Brazil",(47) 3521-1588,5.0,https://maps.google.com/?cid=18359928517812892193,3.0,"{'lat': -27.2155784, 'lng': -49.650371}",Bubi Pneus
492,"BR-470, KM 141, 6811 - Canta Galo, Rio do Sul - SC, 89163-020, Brazil",(47) 3525-5050,4.6,https://maps.google.com/?cid=10489701170037264184,222.0,"{'lat': -27.2017986, 'lng': -49.63307}",Red7 Pneus
493,"BR 470, Km 141, Nº 6707 Brasil - Canta Galo, SC, 89163-020, Brazil",(47) 3525-0873,4.6,https://maps.google.com/?cid=2611534263416404199,51.0,"{'lat': -27.2037736, 'lng': -49.6348126}",Zanella Pneus
494,"Av. João Antônio Besen, 137 - Centro, Antônio Carlos - SC, 88180-000, Brazil",(48) 3272-1893,4.7,https://maps.google.com/?cid=6345347382634340483,41.0,"{'lat': -27.5173012, 'lng': -48.77410159999999}",Ricky Auto Center
495,"R. Gov. Ivo Silveira, 74 - Santana, Rio do Sul - SC, 89160-000, Brazil",(47) 3525-5048,4.5,https://maps.google.com/?cid=12210146792560800611,6.0,"{'lat': -27.2063242, 'lng': -49.62961929999999}",PJ Pneus
496,"Avenida, R. Gov. Ivo Silveira, 420 - Canta Galo, Rio do Sul - SC, 89160-000, Brazil",(47) 3525-8800,4.4,https://maps.google.com/?cid=6188905619737913415,147.0,"{'lat': -27.202999, 'lng': -49.63062739999999}",DPaschoal
497,"R. Elma Lenzi, 299 - Canta Galo, Rio do Sul - SC, 89160-000, Brazil",(47) 3521-1891,4.1,https://maps.google.com/?cid=7357548104258238631,12.0,"{'lat': -27.203715, 'lng': -49.62649099999999}",Pneu Sul
498,"R. Dom Bosco, 1077 - Centro, Rio do Sul - SC, 89160-117, Brazil",(47) 3521-3950,4.7,https://maps.google.com/?cid=4367976791903419533,69.0,"{'lat': -27.2102931, 'lng': -49.6346906}",MENGA PNEUS
499,"Av. Oscar Barcelos, 2400 - Santana, Rio do Sul - SC, 89160-314, Brazil",(47) 3521-2020,4.9,https://maps.google.com/?cid=8484230931840843934,30.0,"{'lat': -27.2096444, 'lng': -49.6285985}",Fama - Auto Center e Pneus
500,"R. XV de Novembro - Centro, Rio do Sul - SC, 89160-000, Brazil",(47) 3522-6553,4.5,https://maps.google.com/?cid=18030944688684077297,49.0,"{'lat': -27.2238197, 'lng': -49.645626}",Geo Pneus
501,"R. Francisco Russi, nº 100 - SALA 13 - Canta Galo, Rio do Sul - SC, 89163-071, Brazil",(47) 3531-9510,5.0,https://maps.google.com/?cid=6564383691811887275,1.0,"{'lat': -27.2027992, 'lng': -49.6323999}",PneuBlack
502,"Rod. BR-470, 13901, Km 148 - Pamplona, Rio do Sul - SC, 89160-000, Brazil",(47) 3525-0066,4.9,https://maps.google.com/?cid=2609838371570240950,11.0,"{'lat': -27.2391148, 'lng': -49.6833112}",DVA VEÍCULOS - MICHELIN
503,"Aurora - State of Santa Catarina, 89186-000, Brazil",(47) 99118-0921,4.0,https://maps.google.com/?cid=10511253742332114769,3.0,"{'lat': -27.2985382, 'lng': -49.6448196}",K2 Pneus
504,"R. 13 de Maio - Prado, Biguaçu - SC, 88160-000, Brazil",(48) 99175-7535,4.9,https://maps.google.com/?cid=13111270507972055142,31.0,"{'lat': -27.4855321, 'lng': -48.6554289}",Tap Pneus
505,"Centro, Biguaçu - State of Santa Catarina, 88160-000, Brazil",,0.0,https://maps.google.com/?cid=8459392409774983355,,"{'lat': -27.4972527, 'lng': -48.65664289999999}",Gs Pneus
506,"R. Pref. Reinoldo Alves - Passa Vinte, Palhoça - SC, 88132-000, Brazil",(48) 3344-3000,4.6,https://maps.google.com/?cid=4469510377981296901,22.0,"{'lat': -27.6384203, 'lng': -48.66743109999999}",Wdx Pneus
507,"Rua Benjamin Gerlach, 701 - Fazenda Santo Antônio, São José - SC, 88104-400, Brazil",,0.0,https://maps.google.com/?cid=8781143303083572388,,"{'lat': -27.6206881, 'lng': -48.63934649999999}",Kiko Pneus
508,"Lisboa, São José - State of Santa Catarina, 88107-350, Brazil",,5.0,https://maps.google.com/?cid=2230943364823171970,3.0,"{'lat': -27.5768512, 'lng': -48.6679255}",Marquinhos Pneus
509,"Rod br, 101 -5350 - Serraria, SC, 88115-100, Brazil",(48) 3258-0527,4.6,https://maps.google.com/?cid=6733074744424537068,5.0,"{'lat': -27.5270857, 'lng': -48.6342772}",Recauchutadora Volnei
510,"R. Camilo Veríssimo da Silva, 350a - Roçado, São José - SC, 88108-250, Brazil",(48) 3259-1803,4.6,https://maps.google.com/?cid=8146877308307932107,11.0,"{'lat': -27.5952297, 'lng': -48.6196109}",Borracha Pneus
511,"R. Ver. Arthur Manoel Mariano, 2018 - Forquilhinhas, São José - SC, 88106-501, Brazil",(48) 3208-0001,3.0,https://maps.google.com/?cid=12677540271323218789,1.0,"{'lat': -27.596052, 'lng': -48.64869700000001}",Pvl Pneus Auto Center
512,"R. Fagundes Varela, 1840 - Areias, São José - SC, 88113-800, Brazil",(48) 3094-6699,4.5,https://maps.google.com/?cid=5278049370947525921,87.0,"{'lat': -27.5578037, 'lng': -48.6321138}",Godino Auto Center
513,"R. Pres. Castelo Branco, 260 - Vila Becker, Santo Amaro da Imperatriz - SC, 88140-000, Brazil",(48) 3245-6252,4.8,https://maps.google.com/?cid=9828460320515591341,48.0,"{'lat': -27.6792617, 'lng': -48.7508309}",Ferreira Oficina Mecanica
514,"Rua roney henrique haiderachaidth 124 - Jardim Eldorado, Palhoça - SC, 88132-599, Brazil",(48) 99618-2604,0.0,https://maps.google.com/?cid=5004618997641153570,,"{'lat': -27.6159028, 'lng': -48.6624078}",PNEUS DE CARGA PALHOÇA
515,"Av. Renato Ramos da Silva, 2745 - Vila Nova, Imbituba - SC, 88780-000, Brazil",(48) 3355-5292,5.0,https://maps.google.com/?cid=16698068361560065777,1.0,"{'lat': -28.2617738, 'lng': -48.6890211}",ALP PNEUS
516,"R. Heriberto Hulse, 4480 - Serraria, São José - SC, 88115-000, Brazil",(48) 3258-0117,4.7,https://maps.google.com/?cid=1285913166763529798,106.0,"{'lat': -27.5422071, 'lng': -48.6199002}",SBM Recapagem de Pneus
517,"R. Jorge Turíbio Rodrigues, 510 - Areias, São José - SC, 88113-620, Brazil",(48) 3346-1209,4.9,https://maps.google.com/?cid=9849398510650761983,7.0,"{'lat': -27.5525356, 'lng': -48.6211788}",Guga Pneus
518,"R. Padre Cunha, 3638 - Centro Histórico, São José - SC, 88103-200, Brazil",(48) 3094-7744,4.9,https://maps.google.com/?cid=16778698470968332178,26.0,"{'lat': -27.6195033, 'lng': -48.6282365}",Ancelmos Auto Center
519,"R. Getúlio Vargas, 165 - Centro, Biguaçu - SC, 88160-128, Brazil",(48) 3299-5432,4.9,https://maps.google.com/?cid=5498049774450998465,12.0,"{'lat': -27.4970205, 'lng': -48.6564916}",AUTO CAR AUTO CENTER
520,"Av. Rio Grande, 1263 - Rio Grande, Palhoça - SC, 88131-600, Brazil",(48) 99821-5854,5.0,https://maps.google.com/?cid=10374476567583255357,2.0,"{'lat': -27.6626586, 'lng': -48.6618442}",CIA DOS PNEUS
521,"R. Hipólito Henrique Pfleger, 2993 - Rio Caveiras, Biguaçu - SC, 88160-000, Brazil",,0.0,https://maps.google.com/?cid=15810868000175376637,,"{'lat': -27.5074257, 'lng': -48.6477248}",Box Top Pneus
522,"Av. Lisboa, 01 01 - Forquilhas, São José - SC, 88107-300, Brazil",(48) 3090-0090,4.9,https://maps.google.com/?cid=5597513929045200970,26.0,"{'lat': -27.5838739, 'lng': -48.66957960000001}",Pvl Auto Center e super troca de óleo Lisboa
523,"Av. Felipe Schmidt, 2313 - Centro, Braço do Norte - SC, 88750-000, Brazil",(48) 3658-2669,4.4,https://maps.google.com/?cid=10792732984708346076,41.0,"{'lat': -28.278382, 'lng': -49.1635715}",W K D Pneus
524,"R. Edeling Schutz, 161 - Centro, Palhoça - SC, 88131-340, Brazil",(48) 3342-8784,0.0,https://maps.google.com/?cid=13041608026109175161,,"{'lat': -27.656436, 'lng': -48.674865}",Geane Espíndola da Silva
525,"Av. Centenário, 1220 - Pinheirinho, Criciúma - SC, 88804-000, Brazil",(48) 3437-0133,3.9,https://maps.google.com/?cid=3641525381313585937,34.0,"{'lat': -28.690306, 'lng': -49.39042999999999}",Campneus
526,"Av. Centenário, 2413 - Operária Nova, Criciúma - SC, 88802-001, Brazil",(48) 2101-1250,4.2,https://maps.google.com/?cid=14601022789754519641,178.0,"{'lat': -28.6812808, 'lng': -49.3816683}",DPaschoal
527,"SC-445, 444 - Zona Velha, Içara - SC, 88820-000, Brazil",(48) 3443-0606,4.7,https://maps.google.com/?cid=18313481551732615005,37.0,"{'lat': -28.696139, 'lng': -49.314545}",DVA Pneus - Truck Center - Michelin - Içara
528,"Av. Centenário, 4081 - São Cristóvão, Criciúma - SC, 88801-001, Brazil",(48) 3413-9310,4.1,https://maps.google.com/?cid=6994873183050063312,62.0,"{'lat': -28.6810703, 'lng': -49.3623313}",Bellenzier Pneus
529,"Rodovia, R. Gov. Jorge Lacerda, 1095 - Alto Feliz, Araranguá - SC, 88905-090, Brazil",(48) 3524-7715,4.5,https://maps.google.com/?cid=17365193858333661414,47.0,"{'lat': -28.9483455, 'lng': -49.487396}",Kurt Pneus - Revenda Michelin
530,"1006, R. Araranguá, 846 - Centro, Criciúma - SC, 88801-510, Brazil",(48) 3431-8400,4.3,https://maps.google.com/?cid=17528482275888791038,20.0,"{'lat': -28.6768191, 'lng': -49.3757095}",JK Pneus
531,"SC-445, 6080 - km 5 - Centro, Içara - SC, 88820-000, Brazil",(48) 3432-5808,4.7,https://maps.google.com/?cid=12533566575795457563,25.0,"{'lat': -28.7156448, 'lng': -49.29672619999999}",Içara Pneus Auto Center
532,"R. Princesa Isabel, 330 - Centro, Criciúma - SC, 88801-130, Brazil",(48) 3433-5336,4.5,https://maps.google.com/?cid=11134809641171202811,11.0,"{'lat': -28.6806169, 'lng': -49.3647658}",PNEUS EM CRICIÚMA- ASSÓ PNEUS
533,"R. Alameda Ascendino Moraes de Sá, 985 - KM 413 - Cidade Alta, Araranguá - SC, 88901-082, Brazil",(48) 3521-4500,4.5,https://maps.google.com/?cid=2783548279720961538,107.0,"{'lat': -28.94427409999999, 'lng': -49.5016753}",DPaschoal
534,"Av. Manoel Delfim de Freitas, 389 - Nossa Sra. da Salete, Criciúma - SC, 88813-400, Brazil",(48) 3403-2600,4.4,https://maps.google.com/?cid=9204957761427526599,69.0,"{'lat': -28.6831014, 'lng': -49.3334426}",DPaschoal
535,"Av. Sete de Setembro, 483 - Vila Sao Jose, Araranguá - SC, 88900-000, Brazil",(48) 3522-0255,5.0,https://maps.google.com/?cid=12244164200574404139,2.0,"{'lat': -28.9284577, 'lng': -49.4796461}",Pneus Rodap Auto Center
536,"BR-101, 7750 - Km 420 - Sanga da Areia, Araranguá - SC, 88902-570, Brazil",(48) 3524-7777,4.6,https://maps.google.com/?cid=16797217579015725624,34.0,"{'lat': -28.991209, 'lng': -49.5495223}",DVA Pneus - Truck Center - Michelin - Araranguá
537,"Avenida Governador Ivo Silveira 1234 - Centro, Urussanga - SC, 88840-000, Brazil",(48) 3465-1620,4.7,https://maps.google.com/?cid=17013876586866356856,76.0,"{'lat': -28.519706, 'lng': -49.317846}",Comercial de Pneus Urussanga
538,"R. Paulo M. Santos, n15 - Jardim das Avenidas, Araranguá - SC, 88906-076, Brazil",(48) 3524-1249,4.4,https://maps.google.com/?cid=11657520121081896579,82.0,"{'lat': -28.9496527, 'lng': -49.459196}",Rey Dos Pneus
539,"Rod. Dep.Paulino Búrigo, SC-445 - 1º de Maio, Içara - SC, 88820-000, Brazil",(48) 3432-3350,4.5,https://maps.google.com/?cid=4868495888222200751,49.0,"{'lat': -28.7247875, 'lng': -49.2964413}","Marcassa Pneus - Içara / Auto Center, Suspensão, Rodas e Pneus"
540,"Rod. Luiz Rosso, 10 - São Luís, Criciúma - SC, 88803-200, Brazil",(48) 3438-0710,0.0,https://maps.google.com/?cid=11993942029793931847,,"{'lat': -28.6923072, 'lng': -49.36922089999999}",Jr Pneus
541,"R. Henrique Lage, 991 - Centro, Criciúma - SC, 88801-010, Brazil",(48) 3433-7661,4.7,https://maps.google.com/?cid=12603981200232273744,88.0,"{'lat': -28.68116899999999, 'lng': -49.3794946}",Corrêa Pneus
542,"R. Rio de Janeiro, 20 - Próspera, Criciúma - SC, 88813-330, Brazil",(48) 3442-9350,4.8,https://maps.google.com/?cid=2933763755813593873,52.0,"{'lat': -28.6802004, 'lng': -49.3423171}",Scorpion Pneus
543,"Estrada Mun., 1375 - Centro, Turvo - SC, 88930-000, Brazil",(48) 3525-0796,4.0,https://maps.google.com/?cid=472894166740263250,6.0,"{'lat': -28.9286963, 'lng': -49.6813075}",House of Tires
544,"R. José Schaucoski - Pres. Vargas, Içara - SC, 88820-000, Brazil",(48) 3462-1036,0.0,https://maps.google.com/?cid=1607083620052429411,,"{'lat': -28.6821584, 'lng': -49.3207953}",Comercial de Pneus
545,"R. Des. Pedro Silva - Michel, Criciúma - SC, 88802-300, Brazil",(48) 3433-1589,4.5,https://maps.google.com/?cid=10889597814933563212,59.0,"{'lat': -28.6903005, 'lng': -49.3692726}",Pneuton Auto Center - Pneus Criciúma
546,"Av. Centenário, 6555 - Nossa Sra. da Salete, Criciúma - SC, 88813-325, Brazil",(48) 3056-2014,4.6,https://maps.google.com/?cid=4535560025426389016,83.0,"{'lat': -28.6857825, 'lng': -49.34338}",F&M PNEUS Bridgestone
547,"BR-101 - Januária, Sombrio - SC, 88930-000, Brazil",(48) 3533-1862,4.3,https://maps.google.com/?cid=10355651900045400622,9.0,"{'lat': -29.1020791, 'lng': -49.63598870000001}","Pneutur Importadora e Distribuidora de Pneus Ltda - Sombrio, SC"
548,"SC-449, 1096 - Nova Brasília, Sombrio - SC, 88960-000, Brazil",(48) 3533-3182,4.8,https://maps.google.com/?cid=11535049345140292492,15.0,"{'lat': -29.10825, 'lng': -49.6423816}","Bassorodas Auto Center- Pneus Novos, Balanceamento, Geometria, Off Road"
549,"Av. Centenário, 2335 - Santa Barbara, Criciúma - SC, 88801-001, Brazil",(48) 3081-2788,4.7,https://maps.google.com/?cid=15161247225615852497,11.0,"{'lat': -28.6815811, 'lng': -49.3839312}",Avenida Pneus
550,"Parque das Avenidas, Sombrio - State of Santa Catarina, 88960-000, Brazil",,0.0,https://maps.google.com/?cid=17822415061278575149,,"{'lat': -29.0999678, 'lng': -49.63455339999999}",Renovadora De Pneus Mauá
551,"Av. Sete de Setembro, 801 - Cidade Alta, Araranguá - SC, 88900-000, Brazil",(48) 3524-1952,4.6,https://maps.google.com/?cid=6345827739711966671,82.0,"{'lat': -28.940065, 'lng': -49.4906873}",Frigo Auto Center | Pneus Geometria 3D Suspensão Freio Troca de Óleo
552,"s/n, R. Silvio Búrigo, Tubarão - SC, Brazil",(48) 99995-0882,4.5,https://maps.google.com/?cid=9127115690940729770,21.0,"{'lat': -28.5054949, 'lng': -49.0449537}",Vulcap Recapagem De Pneus
553,"Estrada Mun., 2021 - Centro, Turvo - SC, 88930-000, Brazil",(48) 3525-0900,4.5,https://maps.google.com/?cid=5749622873900150515,31.0,"{'lat': -28.9245412, 'lng': -49.6858721}","Pneutur Importadora e Distribuidora de Pneus Ltda - Turvo, SC"
554,"Rod. Luiz Rosso, 1124 - São Luís, Criciúma - SC, 88800-000, Brazil",(48) 3433-8787,4.4,https://maps.google.com/?cid=5439129684101121537,19.0,"{'lat': -28.703085, 'lng': -49.369272}","Pneutur Importadora e Distribuidora de Pneus Ltda - Criciúma, SC"
555,"Rod. Luiz Rosso n° 2350, sala 02 Terreo - Primeira Linha, Criciúma - SC, 88816-510, Brazil",(48) 3430-1393,4.8,https://maps.google.com/?cid=6559071476355814732,4.0,"{'lat': -28.7138114, 'lng': -49.3697255}",Rio do Rastro Pneus
556,"7 - Lagoa dos Freitas, Içara - SC, 88820-000, Brazil",(48) 3432-4580,0.0,https://maps.google.com/?cid=12932931019561086673,,"{'lat': -28.7248843, 'lng': -49.2964187}",Marcassa Comércio de Pneus
557,"R. Vanteiro Margotti, 730 - Monte Verde, Morro da Fumaça - SC, 88830-000, Brazil",(48) 3434-1872,3.7,https://maps.google.com/?cid=13942207604270529201,3.0,"{'lat': -28.6579839, 'lng': -49.2103745}",Cofer Pneus
558,"SC-447, 449 - Cidade Alta, Araranguá - SC, 88900-000, Brazil",(48) 3524-1256,4.3,https://maps.google.com/?cid=6782131478911302935,254.0,"{'lat': -28.9360008, 'lng': -49.5010348}","Pneutur Importadora e Distribuidora de Pneus Ltda - Araranguá, SC"
559,"R. Silvio Búrigo, 2725 - Monte Castelo, Tubarão - SC, 88702-501, Brazil",(48) 3632-0778,4.9,https://maps.google.com/?cid=6516378632711836576,100.0,"{'lat': -28.5032269, 'lng': -49.03797369999999}",Auto Center Zapelini
560,"SC-445, 444 - Vila Nova, Içara - SC, 88820-000, Brazil",(48) 99968-0627,0.0,https://maps.google.com/?cid=11436957268081890123,,"{'lat': -28.752713, 'lng': -49.27573959999999}",Cia dos Pneus
561,"R. Duque de Caxias, Nº 88 - casa - Vila Nova, Cocal do Sul - SC, 88845-000, Brazil",(48) 3447-3432,5.0,https://maps.google.com/?cid=14513397125307781811,4.0,"{'lat': -28.587447, 'lng': -49.31983100000001}",Comercial de Pneus Rodrigues
562,"R. Ricardo Back, 91 - Centro, Forquilhinha - SC, 88950-000, Brazil",(48) 3463-4711,5.0,https://maps.google.com/?cid=9924394884035957547,1.0,"{'lat': -28.7471556, 'lng': -49.47101230000001}",Nossa Senhora Dos Campos Comércio e Reforma de Pneus
563,"R. Sebastião Tolêdo dos Santos, 206, Siderópolis - SC, 88860-000, Brazil",(48) 3435-1352,4.4,https://maps.google.com/?cid=15385607299763711395,16.0,"{'lat': -28.5965002, 'lng': -49.4309642}",GPS Pneus - Siderópolis
564,"SC-108, 1101-1075 - Vila Nova, Cocal do Sul - SC, 88845-000, Brazil",(48) 99648-5072,0.0,https://maps.google.com/?cid=13574831219692444307,,"{'lat': -28.5893193, 'lng': -49.3208734}",Rodrigo Pneus
565,"ICR-356, 10 - Vila Nova, Içara - SC, 88820-000, Brazil",(48) 99670-0000,4.7,https://maps.google.com/?cid=10981498161902813764,18.0,"{'lat': -28.755289, 'lng': -49.2737279}",DL Pneus Auto Center
566,"Rod. Otávio Dassoler, 6012 - Imigrantes, Criciúma - SC, 88813-762, Brazil",(48) 3443-0017,4.3,https://maps.google.com/?cid=17628558121063104429,13.0,"{'lat': -28.6770173, 'lng': -49.3175031}",Cripneus
567,"Rod br, 101 - Cruzeiro, Tubarão - SC, 88703-105, Brazil",(48) 3622-4048,4.5,https://maps.google.com/?cid=9064083058011126690,6.0,"{'lat': -28.4977557, 'lng': -49.0455926}",Vulcan Vulcanizadora Pneus Peças Ltda
568,"R. Gen. Osvaldo Pinto da Veiga, 1300 - Próspera, Criciúma - SC, 88813-000, Brazil",(48) 98805-5405,4.6,https://maps.google.com/?cid=6105109231914269159,5.0,"{'lat': -28.6806289, 'lng': -49.343228}",Cri Pneus
569,"R. Gov. Jorge Lacerda, 610 - Urussanguinha, Araranguá - SC, 88900-000, Brazil",(48) 3524-0799,4.0,https://maps.google.com/?cid=15232374426695577096,7.0,"{'lat': -28.9529782, 'lng': -49.4712896}",Eraser Rodas Pneus Balanceamento e Geometria
570,"Av. Luiz Lazzarin, 2451 - Maria Céu, Criciúma - SC, 88810-350, Brazil",(48) 3443-4399,0.0,https://maps.google.com/?cid=7000730258663304097,,"{'lat': -28.676204, 'lng': -49.410657}",Stock Car Pneus
571,"Av. Imigrantes Poloneses, 54 - S Luiz, Criciúma - SC, 88803-480, Brazil",(48) 3437-7338,4.3,https://maps.google.com/?cid=5582837277246922808,15.0,"{'lat': -28.6923619, 'lng': -49.3684711}","Auto Center WV - Escapamento, Geometria, Balanceamento Pneus E Freios"
572,"R. Félix de Luca, 350-532, Praia Grande - SC, 88990-000, Brazil",(48) 3532-0149,5.0,https://maps.google.com/?cid=8049670619018835430,2.0,"{'lat': -29.1951174, 'lng': -49.9468048}","Bellettini Auto Center -Pneus, Rodas, Amortecedores, Troca De Óleo, Geometria, Baterias"
573,"R. Silvio Búrigo, 2500 - Fábio Silva, Tubarão - SC, 88702-501, Brazil",(48) 3632-0778,4.7,https://maps.google.com/?cid=16209571825979496859,6.0,"{'lat': -28.5030445, 'lng': -49.0382559}",Auto Center Zapeline - Pneu Kumho Hankook
574,"R. Concórdia, N° 66 - Ceará, Criciúma - SC, 88815-140, Brazil",(48) 99955-0437,5.0,https://maps.google.com/?cid=1640740262350816371,6.0,"{'lat': -28.688496, 'lng': -49.3525302}",Sintonia Pneus
575,"BR-101, KM 336, 41 - Morrotes, Tubarão - SC, 88708-352, Brazil",(48) 3626-8855,4.6,https://maps.google.com/?cid=5845299372503020248,44.0,"{'lat': -28.4772882, 'lng': -49.02993}",DVA Pneus - Truck Center - Michelin - Tubarão
576,"Av. Patrício Lima, 903 - Humaitá, Tubarão - SC, 88704-410, Brazil",(48) 3622-2700,4.2,https://maps.google.com/?cid=8145092841417636693,58.0,"{'lat': -28.472336, 'lng': -49.012774}",Ipirella Pneus
577,"Av. Patrício Lima, 240 - São Bernardo, Tubarão - SC, 88701-410, Brazil",(48) 3632-0662,2.0,https://maps.google.com/?cid=12952850938459906854,1.0,"{'lat': -28.4717644, 'lng': -49.0132494}",J K Pneus Ltda
578,"Rodovia SC 438 500 - km 52, Orleans - SC, 88870-000, Brazil",(48) 3466-3501,4.5,https://maps.google.com/?cid=11636882126732364327,52.0,"{'lat': -28.3622202, 'lng': -49.2846629}",Orleans Auto Center
579,"R. Antônio da Silva Cascaes, 6 - Centro, Orleans - SC, 88870-000, Brazil",(48) 3466-0578,4.4,https://maps.google.com/?cid=6738313842906930473,71.0,"{'lat': -28.36403, 'lng': -49.2863743}",Ibirella Pneus Auto Center
580,"Av. Patrício Lima, 1965 - Humaitá de Cima, Tubarão - SC, 88708-200, Brazil",(48) 3628-4148,4.7,https://maps.google.com/?cid=2216262632624384964,188.0,"{'lat': -28.4650645, 'lng': -49.0199989}",Universal Tires Ltd
581,"R. Germano Kuerten, 179 - Humaitá de Cima, Tubarão - SC, Brazil",(48) 3632-8896,3.5,https://maps.google.com/?cid=17052246617971372746,2.0,"{'lat': -28.468805, 'lng': -49.0168336}",Pneutur Auto Center
582,"Av. Felipe Schmidt, 190 - Vila Nova, Braço do Norte - SC, 88750-000, Brazil",(48) 3658-2669,4.4,https://maps.google.com/?cid=11716174808087570974,5.0,"{'lat': -28.2783391, 'lng': -49.1636152}",W K D Pneus
583,"Av. Patrício Lima, 1360 - Humaitá de Cima, Tubarão - SC, 88708-800, Brazil",(48) 3632-5325,0.0,https://maps.google.com/?cid=16945934334864143290,,"{'lat': -28.4689617, 'lng': -49.01557409999999}",Veloz Pneus
584,"R. Osvaldo Cabral, 90 - Centro, Laguna - SC, 88790-000, Brazil",(48) 3644-1600,4.6,https://maps.google.com/?cid=12837367908737725330,20.0,"{'lat': -28.485379, 'lng': -48.782034}","Brandl Pneus Matriz. Fone:36441600,36440857,999666621"
585,"Mirim, Imbituba - State of Santa Catarina, 88780-000, Brazil",(48) 3255-7681,4.6,https://maps.google.com/?cid=1762429487704969181,10.0,"{'lat': -28.2300006, 'lng': -48.6969296}",AGC TYRE
586,"R. Juliana Hilbert Cascaes, 125 - Corridas, Orleans - SC, 88870-000, Brazil",(48) 3466-1159,4.9,https://maps.google.com/?cid=15817443691901052424,17.0,"{'lat': -28.378706, 'lng': -49.2777848}","Recapneu Recapagem De Pneus - Fora de Estrada, Agrícolas e Rodoviários"
587,"Km 330 Ao Km 339 - Km 336, BR-101, s/n - Humaitá de Cima, Tubarão - SC, 88704-800, Brazil",(48) 3628-0431,4.6,https://maps.google.com/?cid=3305280167068407616,27.0,"{'lat': -28.4749657, 'lng': -49.0287625}",Recauchutagem Carreteiro
588,"SC-434, 1150, Garopaba - SC, 88495-000, Brazil",,0.0,https://maps.google.com/?cid=17617214134809710744,,"{'lat': -28.0346449, 'lng': -48.6237437}",Casagrande Pneus
589,"R. Quintino Bocaiúva, 804 - Paes Leme, Imbituba - SC, 88780-000, Brazil",,3.0,https://maps.google.com/?cid=3544681755521050056,1.0,"{'lat': -28.2363493, 'lng': -48.6645364}",Nei Pneus Auto Center
590,"Centro, Laguna - State of Santa Catarina, 88790-000, Brazil",,0.0,https://maps.google.com/?cid=16422459933888208769,,"{'lat': -28.4853587, 'lng': -48.7821931}",Michelin Pneus
591,"R. Rubens Faraco, 1257 - Humaitá de Cima, Tubarão - SC, 88708-270, Brazil",(48) 3626-4911,3.0,https://maps.google.com/?cid=3784398673415049031,1.0,"{'lat': -28.4767357, 'lng': -49.0039553}",Recauchutagem Alvorada
592,"Av. Patrício Lima, 240 - Centro, Tubarão - SC, 88704-585, Brazil",(48) 3622-2266,4.3,https://maps.google.com/?cid=7830551036822203143,54.0,"{'lat': -28.4770071, 'lng': -49.0075856}",Campneus
593,"R. Domingos Zanata, 293 - Ana Maria, Criciúma - SC, 88815-320, Brazil",(48) 3462-1350,4.6,https://maps.google.com/?cid=8863735900489261924,9.0,"{'lat': -28.7005072, 'lng': -49.3477773}",Art Pneus
594,"Rodovia Maximiliano Gaidzinski, 196 - Centro, Cocal do Sul - SC, 88845-000, Brazil",(48) 3447-0123,5.0,https://maps.google.com/?cid=15840947822929950910,4.0,"{'lat': -28.6051267, 'lng': -49.3287667}",Silva Auto Center - Pneus/Balanceamento/Geometria
595,"R. Eng. Loja, 2-62 - Próspera, Criciúma - SC, 88813-320, Brazil",(48) 99670-2614,3.6,https://maps.google.com/?cid=9125014245808979134,8.0,"{'lat': -28.6805907, 'lng': -49.34318320000001}",Próspera Auto Center
596,"R. Alfredo Teixeira da Rosa, 263, Santa Rosa do Sul - SC, 88965-000, Brazil",,4.8,https://maps.google.com/?cid=14872278695605253100,5.0,"{'lat': -29.1383134, 'lng': -49.7161627}",RR Pneus
